device_id;player_id;last_checkin_time;last_checkin_min;started_time;started_min;num_frames;hostname;player_version;os_version;screen_resolution;chromium_version;disk_usage;public_ip;private_ip;poll_last_utc;player_active;player_name;player_screens;player_mac1;player_mac2;player_container_id;contents;num_contents;display_unit_id;campaign_names;number_of_campaigns;display_unit_name;screen_count;display_unit_active;geolocation;latitude;longitude;zipcode;address;container_name;du_container_id;container_active;programmatic_name
broadsign.com:97152160;97152160;12 Oct, 2022 a las 02:12;16;2022-10-10T09:11:46;2477;0; PC-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 250.79 GB free out of 297.99 GB (15.8% full);81.35.44.218;10.253.2.41;2022-10-12T00:12:42;True;ESP-PC_0299 SANSE;2;00:01:80:83:1a:f7;;62401009; * CC SSRR Hazte LifeStyler 09mar-indef AZUL V2 * CC SSRR Hazte LifeStyler 09mar-indef ROSA V2 * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC GEATFE PET FRIENDLY * IWALL Contenido 3D * SS22_GN24_15_9x16.mp4 * ASICS_AW21_Liteshow_Cutdown_15_9x16_graphics_210727 (1).mp4 * ASICS_IGA_10S_V1_COMBINED_PEACEOFMIND_1080x1920_FINAL_ONLINE_NEWTITLES.mp4 * ASICS_Woman_Campaign_2021_AEB_Lini_9x16.mp4 * ASICS_Woman_Campaign_2021_AEB_Lisa_9x16.mp4 * SS22_GN24_6_9x16.mp4 * COCACOLA ZERO OCT ESP * CC TSO SSRR ROZ GET StyleDays 10-23oct * TSO SSRR ALEGRA ROZAS Festivo 12oct;15;49758353; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * Filler 2022 3D * TRACE TEST NACIONAL * ASICS ANUAL 2022 $PIW2022156$ * Hivestack-open 2022 * SSRR ANUAL 2022;6;FSR-3/4-2;2;True;(-3.608608,40.56776);-3.608608;40.56776;28702;Calle Salvador de Madariaga;TSO SSRR;49758229;True;SPAIN-TSO SSRR-2 screens
broadsign.com:100935817;100935817;12 Oct, 2022 a las 02:16;12;2022-10-10T07:14:09;2594;0; PC-PC; 13.1.18-6; Windows 7; 720x1280; 59.0.3071.109;: C:/ (C:/) : 256.09 GB free out of 297.99 GB (14.1% full);176.86.119.145;192.168.1.33;2022-10-12T00:16:04;True;ESP-PC_0304 VALLEREAL RITI;12;00:01:80:81:fc:89;;62401051; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC VALLE REAL restauración 1jun-indef * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP * CC VALLE Otoño 30sept-indef * ESTEE LAUDER CANCER OCT;10;49770400; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * ESTEE LAUDER CANCER $PIW2022225$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * VALLE REAL ANUAL 2022;9;VLR-RIT-12;12;True;(-3.837352,43.426517);-3.837352;43.426517;39600;Calle Alday;VALLE REAL;49770804;True;SPAIN-VALLE REAL-12 screens
broadsign.com:105297153;105297153;12 Oct, 2022 a las 02:26;2;2022-08-19T19:06:56;76761;0; PC; 14.4.0-7;Windows 7; 720x1280; 80.0.3987.163;for partition containing C:\ProgramData\BroadSign\bsp\share\bsp\documents: 176.19 GB free out of 223.47 GB (21.2% full);83.55.117.132;192.168.1.33;2022-10-12T00:26:19;True;ESP-PC_0305 LUZ DE CASTILLA RITI;12;00:01:80:82:fb:21;;62401023; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP;7;49759734; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * CC LUZ DE CASTILLA anual 2022;8;LUZ-RIT-12;12;True;(-4.112205,40.920738);-4.112205;40.920738;40006;Carretera de Madrid - Segovia;LUZ DE CASTILLA;49759722;True;SPAIN-LUZ DE CASTILLA-12 screens
broadsign.com:136035969;136035969;12 Oct, 2022 a las 02:09;19;2022-10-11T16:11:17;617;0; DESKTOP-26DK15H; 13.1.18-6; Windows 10; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 227.15 GB free out of 297.12 GB (23.6% full);176.85.153.121;192.168.1.33;2022-10-12T00:09:22;True;ESP-PC_0324-RITI;16;00:01:80:82:fc:56;;136035622; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * ANEC_Dinamica_CalidadAire_V2 * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT CAT * TACO BELL OCT 5-12 ESP * ESTEE LAUDER CANCER OCT;10;136033696; * COCACOLA ZERO ZERO OCT CAT $PIW2022205$ * ESTEE LAUDER CANCER $PIW2022225$ * TACOBELL OCT CAT $PIW2022218$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * ANEC BLAU ANUAL 2022;10;ANE-RITI;16;True;(1.987472,41.283119);1.987472;41.283119;08860;Av. del Canal Olimpic;ANEC BLAU;136033623;True;SPAIN-ANEC BLAU-16 screens
broadsign.com:145441076;145441076;12 Oct, 2022 a las 02:26;2;2022-10-11T13:26:37;782;0; DESKTOP-26DK15H; 13.1.18-6; Windows 10; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 232.08 GB free out of 297.12 GB (21.9% full);79.155.84.39;192.168.1.35;2022-10-12T00:26:32;True;ESP-PC_0331 ILLA TRAVELATOR;7;00:01:80:82:fc:57;;62401019; * SSP Creative * Reach SSP content * ALURA THAI SPA ILLA 4ABRIL * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT CAT * PAYFIT_OCT22 * THE PROJECT BarcelonaJazz oct * DOCKERS-infinia;11;67029762; * THE PROJECT OCT (ILLA TRAVELATOR) $$ * DOCKERS INFINIA $PIW?????$ * COCACOLA ZERO ZERO OCT CAT $PIW2022205$ * PAYFIT ILLA OCT 22 * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * ALURA THAI ILLA DIAGONAL ANUAL 2022 $PIW202228$;11;ILLA-TRAVEL-7 ;7;True;(2.134147,41.3894);2.134147;41.3894;08029;Avinguda Diagonal, 557;ILLA DIAGONAL ;54879470;True;SPAIN-ILLA DIAGONAL -7 screens
broadsign.com:145442020;145442020;11 Oct, 2022 a las 20:58;330;2022-10-03T02:28:40;12960;1; DESKTOP-26DK15H; 13.1.11-4; Windows 10; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 250.75 GB free out of 297.12 GB (15.6% full);79.155.84.39;192.168.1.47;2022-10-11T18:58:40;True;ESP-PC_0327-PUNT INFO - CORP;1;00:01:80:84:9f:a7;;62401019; * CC ILLA Whatsapp Shopping -indef- * CC ILLA Rebost -indef- * ILLA_ENERGIA_V2 * CC ILLA Cigonya V2 * CC ILLA NovaBotiga Silbon 3oct-3nov * CC ILLA Shopping Class 3oct-indef;6;143717654; * ILLA DIAGONAL corp Anual 2022;1;ILLA DIAGONAL - Corporativa;12;True;(0,0);0;0;;;CC CORPORATE;530310388;True;SPAIN-CC CORPORATE-1 screens
broadsign.com:170125117;170125117;12 Oct, 2022 a las 02:24;4;2022-10-10T08:07:01;2542;0; Supervisor-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 236.04 GB free out of 297.99 GB (20.8% full);79.146.81.113;192.168.1.11;2022-10-12T00:24:39;True;ESP-PC_0350 RITI;13;00:01:80:85:43:2c;;288553282; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC PLORANCA MedioAmbiente 14jun-31dic * CC PLORANCA MedioAmbiente2 14jun-31dic * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP * CC LORANCA Otoño 19sept-24nov * CC PLAZA LORANCA Actividades Infantiles 3-30oct;11;288556610; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * LORANCA ANUAL 2022;8;LOR-RIT-13;13;True;(-3.708569,40.446612);-3.708569;40.446612;28942;Av. de Pablo Iglesias, 17;PLAZA LORANCA;288553246;True;SPAIN-PLAZA LORANCA-13 screens
broadsign.com:170262196;170262196;12 Oct, 2022 a las 02:21;8;2022-10-01T13:57:15;15151;0; Supervisor-PC; 12.0.0-9; Windows 7; 1080x1920; 51.0.2704.79 (PPAPI 21.0.0.213);: C:/ (C:/) : 240.27 GB free out of 297.99 GB (80.6% full);88.27.244.131;10.254.27.211;2022-10-12T00:21:01;True;ESP-PC_0352 CASTELLANA 200 MEDIAMARKT;2;00:01:80:85:43:2a;;62400982; * SSP Creative * Reach SSP content * CC C200 29nov-1mar * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP;8;49566221; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * CASTELLANA 200 ANUAL 2022;8;CAS-MKT-2;2;True;(-3.70379,40.416775);-3.70379;40.416775;28046;Paseo de la Castellana;CASTELLANA 200;49566272;True;SPAIN-CASTELLANA 200-2 screens
broadsign.com:175193371;175193371;12 Oct, 2022 a las 02:12;17;2022-10-11T18:48:39;460;0; DESKTOP-D6NC0D1; 13.2.7-3; Windows 10; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 240.70 GB free out of 297.12 GB (19.0% full);88.19.134.97;192.168.1.33;2022-10-12T00:12:08;True;ESP-PC_0353 PORTAL MARINA RITI;12;00:01:80:85:43:0a;;175190074; * SSP Creative * Reach SSP content * CC POM ECO ZONA 2dic-indef * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC POM Premiamos Tus Compras 4may-indef * POM_CalidadAire_V3 * CC POM Whatsaap Shopping 15jun-31dic * IWALL Contenido 3D * Hivestack-Jul2022 * COCINA FACIL SEPT 9sept-15Oct POM * COCACOLA ZERO OCT ESP * iWall principios medioambientales 1080x1920px - punto 1.mp4 * iWall principios medioambientales 1080x1920px - punto 10.mp4 * iWall principios medioambientales 1080x1920px - punto 2.mp4 * iWall principios medioambientales 1080x1920px - punto 3.mp4 * iWall principios medioambientales 1080x1920px - punto 4.mp4 * iWall principios medioambientales 1080x1920px - punto 5.mp4 * iWall principios medioambientales 1080x1920px - punto 6.mp4 * iWall principios medioambientales 1080x1920px - punto 7.mp4 * iWall principios medioambientales 1080x1920px - punto 8.mp4 * iWall principios medioambientales 1080x1920px - punto 9.mp4 * CC POM KM Solidarios 30sept-16oct * CC POM AhorroEnergetico  (1) * CC POM AhorroEnergetico  (2) * CC POM AhorroEnergetico  (3);26;175189015; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * COCINA FACIL 2022 POM ola2 $PIW202230$ * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * PORTAL DE LA MARINA  DINAMICA 2022 * PORTAL DE LA MARINA ANUAL 2022;10;POR-12;12;True;(0.023608,38.818322);0.023608;38.818322;03760;Av. Costa Blanca, 2, 03760 Ondara, Alicante;PORTAL MARINA;175188935;True;SPAIN-PORTAL MARINA-12 screens
broadsign.com:175710931;175710931;12 Oct, 2022 a las 02:11;17;2022-10-05T08:58:12;9691;0; Supervisor-PC; 13.1.18-6; Windows 7; 720x1280; 59.0.3071.109;: C:/ (C:/) : 238.90 GB free out of 297.99 GB (19.8% full);83.38.218.178;172.18.16.21;2022-10-12T00:11:24;True;ESP-PC_0354;1;00:01:80:85:71:00;;62401002; * SSP Creative * Reach SSP content * CC GETAFE ShoppingOcio  Nassica -30oct * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC GEATFE PET FRIENDLY * IWALL Contenido 3D * SS22_GN24_15_9x16.mp4 * ASICS_AW21_Liteshow_Cutdown_15_9x16_graphics_210727 (1).mp4 * ASICS_IGA_10S_V1_COMBINED_PEACEOFMIND_1080x1920_FINAL_ONLINE_NEWTITLES.mp4 * ASICS_Woman_Campaign_2021_AEB_Lini_9x16.mp4 * ASICS_Woman_Campaign_2021_AEB_Lisa_9x16.mp4 * SS22_GN24_6_9x16.mp4 * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP * CC TSO SSRR ROZ GET StyleDays 10-23oct * CC GET NAS abierto 12oct * DOCKERS-infinia;18;49705914; * DOCKERS INFINIA $PIW?????$ * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * ASICS ANUAL 2022 $PIW2022156$ * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * CC GETAFE ANUAL 2022;10;FGE-5.1-2;2;True;(-3.694407,40.27219);-3.694407;40.27219;28906;Av. Río Guadalquivir;TSO GETAFE;49703179;True;SPAIN-TSO GETAFE-1 screens
broadsign.com:175741736;175741736;12 Oct, 2022 a las 02:10;18;2022-08-26T15:45:21;66883;0; Supervisor-PC; 13.2.10-3; Windows 7; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 240.13 GB free out of 297.99 GB (19.4% full);80.30.147.7;192.168.1.33;2022-10-12T00:10:51;True;ESP-PC_0351-ALCORES RITI;12;56:e3:2b:6a:bb:58;00:01:80:85:71:08;175190036; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * AWARION ALCORES 2022 * IWALL Contenido 3D * Hivestack-Jul2022 * BASIC FIT SEPT ALCORES HD * ESTEE LAUDER CANCER OCT;9;175189058; * ESTEE LAUDER CANCER $PIW2022225$ * BASIC FIT SEPT ALCORES $PIW2022224$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * ALCORES anual 2022 * AWARION ALCORES 2021 2022;10;ALC-12;12;True;(-5.857923,37.351002);-5.857923;37.351002;41500;Alcalá de Guadaíra;ALCORES;175188937;True;SPAIN-ALCORES-12 screens
broadsign.com:181234314;181234314;12 Oct, 2022 a las 02:15;13;2022-09-08T14:55:35;48213;0; Supervisor-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 244.58 GB free out of 297.99 GB (17.9% full);37.12.16.160;10.246.132.238;2022-10-12T00:15:38;True;ESP-PC_0361_UB_2 CORUÑA OUTLET;2;00:01:80:85:71:1e;;181220225; * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * CC TSO CORUÑA Nuevo Horario 6oct;5;181248674; * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * CORUÑA TSO 2022;5;COR-UBIC2;2;True;(-8.370797,43.290645);-8.370797;43.290645;15180;Av. Alvedro, 5;TSO CORUÑA;181154295;True;SPAIN-TSO CORUÑA-2 screens
broadsign.com:177120887;177120887;11 Oct, 2022 a las 21:58;271;2022-10-11T07:01:06;1168;1; DESKTOP-PUKTQKJ; 13.1.18-6; Windows 10; 1080x1920; 59.0.3071.109;: C:/ (Windows) : 62.16 GB free out of 117.80 GB (47.2% full);83.38.218.178;172.18.16.18;2022-10-11T19:57:59;True;ESP-PC_0358;1;18:60:24:21:f5:61;f8:59:71:c1:a4:a8;62401002; * SSP Creative * Reach SSP content * CC GETAFE ShoppingOcio  Nassica -30oct * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC GEATFE PET FRIENDLY * IWALL Contenido 3D * SS22_GN24_15_9x16.mp4 * ASICS_AW21_Liteshow_Cutdown_15_9x16_graphics_210727 (1).mp4 * ASICS_IGA_10S_V1_COMBINED_PEACEOFMIND_1080x1920_FINAL_ONLINE_NEWTITLES.mp4 * ASICS_Woman_Campaign_2021_AEB_Lini_9x16.mp4 * ASICS_Woman_Campaign_2021_AEB_Lisa_9x16.mp4 * SS22_GN24_6_9x16.mp4 * COCACOLA ZERO OCT ESP * CC TSO SSRR ROZ GET StyleDays 10-23oct * CC GET NAS abierto 12oct;16;49705745; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * ASICS ANUAL 2022 $PIW2022156$ * Hivestack-open 2022 * REACH-2022-SPAIN * CC GETAFE ANUAL 2022;8;FGE-1-1;1;True;(-3.694407,40.27219);-3.694407;40.27219;28906;Av. Río Guadalquivir;TSO GETAFE;49703179;True;SPAIN-TSO GETAFE-1 screens
broadsign.com:181220270;181220270;12 Oct, 2022 a las 02:09;20;2022-08-18T18:55:44;78213;0; Supervisor-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 243.27 GB free out of 297.99 GB (18.4% full);77.26.202.92;172.18.2.226;2022-10-12T00:27:43;True;ESP-PC_0360_UB_4 CORUÑA OUTLET;2;00:01:80:85:71:1f;;181220225; * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * CC TSO CORUÑA Nuevo Horario 6oct;5;470981010; * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * CORUÑA TSO 2022;5;COR-UBIC4;2;True;(-8.370797,43.290645);-8.370797;43.290645;15189;Av. Alvedro, 5;TSO CORUÑA;181154295;True;SPAIN-TSO CORUÑA-2 screens
broadsign.com:181247950;181247950;12 Oct, 2022 a las 02:12;16;2022-10-10T21:15:38;1753;0; Supervisor-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 242.30 GB free out of 297.99 GB (18.7% full);37.12.16.160;192.168.8.101;2022-10-12T00:12:50;True;ESP-PC_0362_UB_3 CORUÑA OUTLET;2;00:01:80:82:de:54;;181220225; * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * CC TSO CORUÑA Nuevo Horario 6oct;5;181248745; * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * CORUÑA TSO 2022;5;COR-UBIC3;2;True;(-8.370797,43.290645);-8.370797;43.290645;15189;Av. Alvedro, 5;TSO CORUÑA;181154295;True;SPAIN-TSO CORUÑA-2 screens
broadsign.com:181425149;181425149;12 Oct, 2022 a las 02:23;5;2022-08-22T14:49:49;72699;0; PC; 14.4.0-7;Windows 7; 1080x1920; 80.0.3987.163;for partition containing C:\ProgramData\BroadSign\bsp\share\bsp\documents: 180.76 GB free out of 223.47 GB (19.1% full);77.26.202.92;172.18.2.225;2022-10-12T00:23:39;True;ESP-PC_0307_UB5_CORUÑA;2;00:01:80:82:fc:59;;181220225; * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * CC TSO CORUÑA Nuevo Horario 6oct;5;470981176; * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * CORUÑA TSO 2022;5;COR-UBIC5;2;True;(-8.370797,43.290645);-8.370797;43.290645;15189;Av. Alvedro, 5;TSO CORUÑA;181154295;True;SPAIN-TSO CORUÑA-2 screens
broadsign.com:184210149;184210149;12 Oct, 2022 a las 02:06;23;2022-10-01T13:43:45;15165;0; DESKTOP-DIMSJBU; 12.0.0-9; Windows 10; 1080x1920; 51.0.2704.79 (PPAPI 21.0.0.213);: C:/ (Windows) : 70.48 GB free out of 117.80 GB (59.8% full);88.27.244.131;10.254.26.21;2022-10-12T00:06:04;True;ESP-PC_0364 CASTELLANA 200 UB 3;1;18:60:24:21:f9:75;f8:59:71:c1:a4:fd;62400982; * SSP Creative * Reach SSP content * CC C200 29nov-1mar * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP;8;49566202; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * CASTELLANA 200 ANUAL 2022;8;CAS-3.0-1;1;True;(-3.688903,40.462906);-3.688903;40.462906;28046;Paseo de la Castella;CASTELLANA 200;49566272;True;SPAIN-CASTELLANA 200-1 screens
broadsign.com:198613057;198613057;12 Oct, 2022 a las 02:21;8;2022-09-07T12:28:46;49800;0; Verybox; 13.2.7-3; Windows 8.1; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 185.09 GB free out of 223.22 GB (17.1% full);80.39.49.113;192.168.1.33;2022-10-12T00:21:21;True;ESP-PC_0313 MODA SHOPPING RITI;11;80:ee:73:ba:e6:32;80:ee:73:ba:e6:33;62401027; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * CC MOSH Corp-indef 2022 * Hivestack-Jul2022 * CC MOSH CORP PERON40 6sept-indef * COCACOLA ZERO OCT ESP * ESTEE LAUDER CANCER OCT;10;50054407; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * ESTEE LAUDER CANCER $PIW2022225$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * REACH-2022-SPAIN * MODA SHOPPING ANUAL 2022 * Hivestack-open 2022;9;MSH-RITI;11;True;(-3.692259,40.451431);-3.692259;40.451431;28020;Av. del General Perón;MODA SHOPPING;49759839;True;SPAIN-MODA SHOPPING-11 screens
broadsign.com:203184758;203184758;12 Oct, 2022 a las 02:19;10;2022-09-24T03:30:20;25859;0; DESKTOP-DFEO02O; 13.1.18-6; Windows 10; 1080x1920; 59.0.3071.109;: C:/ (Windows) : 69.43 GB free out of 117.80 GB (41.1% full);80.39.49.113;192.168.1.166;2022-10-12T00:19:20;True;ESP-PC_0372 MODA SHOPPING UB5;2;28:c6:3f:ac:b4:e4;28:c6:3f:ac:b4:e5;62401027; * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * CC MOSH Corp-indef 2022 * Hivestack-Jul2022 * CC MOSH CORP PERON40 6sept-indef * COCACOLA ZERO OCT ESP * ESTEE LAUDER CANCER OCT;8;49760091; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * ESTEE LAUDER CANCER $PIW2022225$ * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * MODA SHOPPING ANUAL 2022 * Hivestack-open 2022;7;MSH-5;2;True;(-3.692259,40.451431);-3.692259;40.451431;28020;Av. del General Perón;MODA SHOPPING;49759839;True;SPAIN-MODA SHOPPING-2 screens
broadsign.com:205043388;205043388;12 Oct, 2022 a las 02:25;4;2022-09-24T14:17:16;25212;0; DESKTOP-GHH0SDO; 13.2.7-3; Windows 10; 1080x1920; 74.0.3729.131;: C:/ (Windows) : 65.28 GB free out of 117.80 GB (44.6% full);88.0.154.56;192.168.1.46;2022-10-12T00:25:31;True;ESP-PC_0373 EL RESTON RITI;9;ac:e2:d3:12:d2:0c;28:c6:3f:ac:b8:04;179002937; * SSP Creative * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * COCACOLA ZERO OCT ESP * CC RESTON Descuento de cine * CC RESTON Descuento de cine2 * CC EL RESTON SuperHeroes 7oct-5nov (3) * CC EL RESTON SuperHeroes 7oct-5nov (1) * CC EL RESTON SuperHeroes 7oct-5nov (2);12;179001693; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * EL RESTÓN ANUAL 2022;8;RES-9;9;True;(-4.986931,36.472706);-4.986931;36.472706;28341;Centro comercial el reston;EL RESTON;179001706;True;SPAIN-EL RESTON-9 screens
broadsign.com:218212971;218212971;12 Oct, 2022 a las 02:04;25;2022-10-10T07:08:02;2601;1; SONAE-2; 12.1.0-13; Windows 10; 2160x3840; 59.0.3071.109;: C:/ (C:/) : 74.01 GB free out of 110.61 GB (33.1% full);212.145.243.16;10.9.1.139;2022-10-12T00:04:40;True;ESP-D1-SONAE-2-CLIENTE-VALLE REAL;1;90:1b:0e:e3:d2:b5;;261917944; * VR_21_03_2022_macadress;1;215576431; * VALLE REAL DIRECTORIO 2022 en adelante;1;SONAE-DIRECTORIO-VALLEREAL;4;True;(0,0);0;0;;;DIRECTORIOS;218235499;True;SPAIN-DIRECTORIOS-1 screens
broadsign.com:220116423;220116423;12 Oct, 2022 a las 02:09;20;2022-09-28T08:08:57;19820;0; DESKTOP-26DK15H; 13.2.7-3; Windows 10; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 251.99 GB free out of 297.07 GB (15.2% full);83.34.10.196;192.168.1.36;2022-10-12T00:29:46;True;ESP-PC_0329 AS TERMAS RITI;12;00:01:80:82:fb:ba;;220088435; * SSP Creative * Reach SSP content * CC AS TERMAS TarjetaRegalo 150 2mar-31dic * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * IWALL Contenido 3D * Hivestack-Jul2022 * CC ASTERMAS HolaFamilia 12sept-26nov * COCACOLA ZERO OCT ESP * CC AS TERMAS Ludoteca 1oct-31dic * CC AS TERMAS Matronas 3-15oct * ESTEE LAUDER CANCER OCT * CC AS TERMAS Disfrutones 7oct-13nov;13;217325592; * COCACOLA ZERO ZERO OCT ESP $PIW2022205$ * ESTEE LAUDER CANCER $PIW2022225$ * REACH-PROGRAMMATIC-COLOMBIA 2022 * Filler 2022 3D * TRACE TEST NACIONAL * HIVESTACK 2022 - SPAIN * Hivestack-open 2022 * REACH-2022-SPAIN * AS TERMAS ANUAL 2022;9;AST-12;12;True;(-7.568841,43.037173);-7.568841;43.037173;27003;Av. Infanta Elena, 213, 27003 Lugo;AS TERMAS;217325291;True;SPAIN-AS TERMAS-12 screens
