uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;10.47;0.47;12.41;37.55;20.62;18.48
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;12.32;0.48;10.74;29.49;26.54;20.43
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;18.73;2.08;12.08;36.49;15.8;14.83
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.09;1.66;15.37;39.47;18.99;14.42
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;11.86;1.13;12.53;42.41;18.98;13.09
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.58;2.82;13.35;35.81;15.99;13.45
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;13.69;0.27;10.12;34.52;22.32;19.08
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;14.21;1.25;8.51;35.1;22.74;18.2
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.59;4.68;10.85;33.07;18.77;15.04
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;19.56;1.33;12.86;35.92;14.36;15.96
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.96;1.82;11.43;39.67;20.68;15.44
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.83;0.79;13.08;39.93;18.85;16.51
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.82;2.04;8.81;29.33;20.43;28.58
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;17.99;9.14;4.92;29.72;22.5;15.72
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.6;2.26;12.67;38.07;20.79;16.61
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;9.02;0.83;10.91;29.78;29.79;19.67
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;16.76;9.26;8.49;32.17;19.62;13.7
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.88;1.61;15.7;40.85;18.4;13.57
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;15.32;1.1;14.66;39.86;16.63;12.43
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;15.23;0.58;12.93;35.69;23.5;12.07
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.84;1.28;13.85;37.76;20.66;12.62
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;13.52;2.55;13.98;39.21;18.88;11.86
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.78;1.72;15.25;40.89;17.48;11.88
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;17.82;2.34;13.71;32.21;18.69;15.23
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.56;1.33;11.6;32.61;17.55;20.35
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;14.46;0.67;11.55;32.87;24.0;16.45
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;9.04;1.7;13.61;43.9;19.47;12.27
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;16.61;0.45;11.56;32.12;24.66;14.6
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.74;0.48;11.24;22.5;33.44;19.6
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;12.59;1.18;12.97;43.19;15.72;14.35
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;18.16;0.88;11.62;31.64;21.8;15.89
