emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
NEUTRAL,MALE,25.950000000000003,12,20,1.5923592180013659,0,4.2158362925052639,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.5923592180013659
SURPRISED,FEMALE,30.5,0,2,0,0,2.6719130575656891,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,0
HAPPY,FEMALE,24.666666666666668,4,6,2.3716332614421844,0,3.7836127877235413,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,2.3716332614421844
,,0,0,1569,0,,8.2224132672541028,,,df8852d1f3dad,2023-09-11 00:00:00,UPN Comas,0
HAPPY,MALE,25.333333333333332,4,6,3.6938051882510381,0,13.150039414564768,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,3.6938051882510381
SAD,MALE,26.807692307692307,12,26,1.5699193119071424,0,6.2425093146470871,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.5699193119071424
,,0,95,35126,0.84818522375055216,13,9.100105408179088,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,0.84818522375055216
ANGRY,MALE,26.363636363636363,6,11,1.6812261449439185,0,5.1221271211450752,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.6812261449439185
FEAR,FEMALE,21.285714285714285,6,7,2.2028469443321228,0,4.86605829851968,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,2.2028469443321228
SAD,FEMALE,27.700000000000003,9,20,1.5469314098358153,0,4.4891232490539554,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.5469314098358153
DISGUST,FEMALE,25.5,1,2,0.577161006629467,0,2.0192074179649353,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,0.577161006629467
SURPRISED,MALE,20,0,1,0,0,4.2919058799743652,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,0
FEAR,MALE,23.857142857142858,3,7,2.3480587005615234,0,2.8450843436377387,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,2.3480587005615234
SURPRISED,MALE,26.333333333333336,5,12,1.2573845585187275,0,5.8613602022329969,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,1.2573845585187275
SURPRISED,FEMALE,26.25,1,4,0.39426556974649429,0,8.041155219078064,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,0.39426556974649429
,,0,0,2486,0,,11.388704101698146,,,df8852d1f3dad,2023-09-12 00:00:00,UPN Comas,0
NEUTRAL,MALE,25.428571428571427,16,21,2.7274661895094647,0,6.0992628960382369,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,2.7274661895094647
ANGRY,MALE,25.083333333333332,5,12,0.78001270029279923,0,5.4487697084744768,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,0.78001270029279923
NEUTRAL,FEMALE,18.375,5,8,1.0157546605914831,0,4.6770041882991791,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,1.0157546605914831
DISGUST,FEMALE,24.285714285714288,4,7,1.5048853208621344,0,3.433050743171147,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,1.5048853208621344
HAPPY,MALE,25.81818181818182,8,11,2.3255334228277205,0,4.4464895020831712,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,2.3255334228277205
SAD,MALE,24.666666666666668,12,24,2.0490765204032262,0,4.4754196008046465,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,2.0490765204032262
,,0,97,33889,0.91066000993242091,16,9.1742570918186157,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,0.91066000993242091
DISGUST,MALE,30,0,1,0,0,4.223719596862793,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,0
SAD,FEMALE,22.263888888888896,55,72,3.8427727694797786,0,9.0401222639613685,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,3.8427727694797786
HAPPY,FEMALE,23.625000000000004,23,32,1.9054918399701513,0,6.406257227063179,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,1.9054918399701513
FEAR,FEMALE,23.285714285714285,3,7,0.85655186027288444,0,3.9133110216685703,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,0.85655186027288444
ANGRY,FEMALE,21.8,3,10,1.0829711861908435,0,3.6762627482414243,,,dc202c46a4fa8,2023-09-12 00:00:00,UPN los olivos,1.0829711861908435
HAPPY,MALE,24.882352941176471,29,34,1.4953750902786851,0,4.2290778580833885,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.4953750902786851
DISGUST,FEMALE,15,0,2,0,0,2.5222440361976624,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,0
SAD,FEMALE,19.860465116279073,31,43,3.195934807831371,0,7.0675184796022812,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,3.195934807831371
,,0,0,2111,0,,11.41564065055265,,,df8852d1f3dad,2023-09-13 00:00:00,UPN Comas,0
,,0,97,40226,0.84033348808824682,18,8.0695489888626888,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,0.84033348808824682
FEAR,FEMALE,22.333333333333332,4,6,1.1511152237653732,0,4.40665872891744,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.1511152237653732
HAPPY,FEMALE,21.8,10,15,1.1418199858495168,0,4.7546707312266028,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.1418199858495168
ANGRY,MALE,26,12,21,1.5909965457394717,0,4.329913303965613,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.5909965457394717
SAD,MALE,23.5,26,42,1.7685343180383957,0,4.3445896250861038,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.7685343180383957
SURPRISED,FEMALE,24,1,1,0.50608128309249878,0,2.4141716957092285,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,0.50608128309249878
FEAR,MALE,22.857142857142858,9,14,1.4087821378444252,0,4.3127061639513293,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.4087821378444252
ANGRY,FEMALE,26.8,2,5,2.3067399263381958,0,4.1961905002594,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,2.3067399263381958
NEUTRAL,FEMALE,22.714285714285712,11,14,1.7416314001266773,0,6.4839350666318616,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.7416314001266773
