emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
SAD,FEMALE,26.627272727272725,64,110,2.2500876959370957,0,7.6658433946696194,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,2.2500876959370957
SURPRISED,FEMALE,29.2,5,15,3.4267008788883686,0,15.68617773850759,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,3.4267008788883686
DISGUST,MALE,32,0,2,0.35380846261978149,0,2.6340856552124023,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,0.35380846261978149
,,0,272,34038,2.2321745478278712,101,8.9173139808103468,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,2.2321745478278712
ANGRY,MALE,27.764705882352942,7,17,1.4470583150784175,0,5.0477055030710565,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,1.4470583150784175
,,0,124,31900,2.02375058582961,7,10.751996420040074,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,2.02375058582961
SAD,MALE,28.066390041493783,128,241,2.3857259051874276,0,8.4124861297765712,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,2.3857259051874276
SURPRISED,FEMALE,26.954545454545453,5,22,0.85334064273370636,0,7.15531772646037,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.85334064273370636
DISGUST,MALE,33.5,1,2,1.3434430547058582,0,4.5984058380126953,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,1.3434430547058582
NEUTRAL,MALE,28.428571428571431,15,21,3.2992541860131657,0,8.2023117826098471,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,3.2992541860131657
SAD,MALE,26.258064516129032,14,31,0.9844360147447635,0,4.8292519700142646,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,0.9844360147447635
ANGRY,FEMALE,26.5,2,6,1.9134397804737091,0,7.0024140477180481,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,1.9134397804737091
HAPPY,FEMALE,27.866666666666664,9,15,1.1074163435647884,0,3.7809883038202927,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,1.1074163435647884
SURPRISED,MALE,26.795180722891565,10,83,1.290979639505563,0,9.9852464572492874,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,1.290979639505563
FEAR,MALE,27.74666666666667,11,75,0.9140464406121861,0,6.0281844480832421,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.9140464406121861
FEAR,FEMALE,26.6,4,5,1.6949256435036661,0,5.7728870630264284,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,1.6949256435036661
SURPRISED,MALE,26.571428571428573,3,7,10.257015195209533,0,14.577686837741306,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,10.257015195209533
NEUTRAL,FEMALE,28.220000000000002,31,50,1.5953762153299842,0,4.9528454506397246,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,1.5953762153299842
HAPPY,MALE,29.8125,5,16,0.67588420212268829,0,2.6813671439886093,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.67588420212268829
SAD,FEMALE,26.086956521739133,79,138,2.409699122131872,0,6.5288916264755148,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,2.409699122131872
SAD,FEMALE,25.928571428571431,21,28,2.47216447792016,0,6.4749641333307535,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,2.47216447792016
NEUTRAL,MALE,28.823076923076925,58,130,1.9849395070354952,0,8.472631962941243,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,1.9849395070354952
NEUTRAL,FEMALE,26.75,9,12,7.0692177981138231,0,12.95446069041888,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,7.0692177981138231
DISGUST,MALE,27.666666666666664,1,6,0.42663457989692688,0,6.5172532399495449,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.42663457989692688
HAPPY,FEMALE,24,1,1,7.8588104248046875,0,10.510288238525391,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,7.8588104248046875
FEAR,MALE,31.272727272727273,4,11,4.551012011510986,0,6.1585016792470757,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,4.551012011510986
HAPPY,MALE,26.142857142857146,5,7,1.8505378176147738,0,3.563297918864659,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,1.8505378176147738
DISGUST,FEMALE,35.5,0,2,0.46657589077949524,0,2.1286752820014954,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.46657589077949524
SURPRISED,FEMALE,29.5,3,4,4.7750050226847334,0,14.480039000511169,,,dc60b0252e15d,2023-09-12 00:00:00,IPCNA Surco,4.7750050226847334
ANGRY,FEMALE,27.156250000000004,10,32,0.83704926259815682,0,7.7919282130897045,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.83704926259815682
ANGRY,MALE,28.975409836065577,37,122,1.4817350115627053,0,13.081196482064293,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,1.4817350115627053
FEAR,FEMALE,27.777777777777779,12,27,0.99097898365421722,0,6.0966312907360223,,,d23ac55386b97,2023-09-12 00:00:00,ICPNA Lima Norte,0.99097898365421722
ANGRY,MALE,29.304347826086961,13,46,4.3040013580272589,0,20.337036565594051,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,4.3040013580272589
HAPPY,FEMALE,26.4,4,5,5.7933700978755951,0,17.143821811676027,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,5.7933700978755951
ANGRY,MALE,28.689655172413794,17,29,2.2309111536226491,0,10.08502883746706,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,2.2309111536226491
FEAR,MALE,27.434782608695652,10,23,0.91339623762501621,0,7.9173974939014595,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,0.91339623762501621
HAPPY,MALE,27,6,8,2.1299641345228468,0,6.4872908741235733,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.1299641345228468
SURPRISED,FEMALE,25.666666666666668,1,3,0.79655031114816666,0,4.505393385887146,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,0.79655031114816666
,,0,178,31025,2.3062596438473393,81,10.610991386615755,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.3062596438473393
SURPRISED,MALE,30.714285714285715,3,7,2.8758603304624559,0,9.2130031926291327,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,2.8758603304624559
DISGUST,MALE,31.666666666666668,1,3,0.658237636089325,0,16.061519145965576,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,0.658237636089325
FEAR,FEMALE,27.53846153846154,4,13,2.4649443551898003,0,10.892195829978355,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.4649443551898003
DISGUST,FEMALE,41,0,1,0.45113760232925415,0,6.5838584899902344,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,0.45113760232925415
DISGUST,FEMALE,32.666666666666664,2,3,7.3811547756195068,0,12.024874130884807,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,7.3811547756195068
SURPRISED,MALE,28.444444444444443,4,18,1.2398071909944217,0,13.535079273912643,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,1.2398071909944217
SAD,MALE,28.465116279069768,30,86,2.0099985159413758,0,9.2161733660587011,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.0099985159413758
SAD,FEMALE,25.238095238095237,15,21,2.1571440030303268,0,8.0092875815573183,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,2.1571440030303268
ANGRY,FEMALE,22.874999999999996,6,8,3.9926588609814644,0,14.628649592399597,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,3.9926588609814644
NEUTRAL,FEMALE,27.588235294117645,11,17,3.9873389591773352,0,9.2146105135188385,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,3.9873389591773352
HAPPY,FEMALE,19,4,5,8.0921996355056756,0,14.993166399002076,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,8.0921996355056756
NEUTRAL,MALE,29.682539682539684,28,63,3.3054174918850716,0,13.763584775584086,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,3.3054174918850716
DISGUST,MALE,28,2,3,1.0453690191109974,0,6.4705957969029742,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,1.0453690191109974
FEAR,MALE,30.263157894736835,12,38,1.1102247566191688,0,12.384243416158778,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,1.1102247566191688
NEUTRAL,MALE,28.61363636363636,26,44,3.8072700579133296,0,10.017156812277706,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,3.8072700579133296
,,0,324,33227,2.6257198691458075,17,10.956996785691651,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,2.6257198691458075
SURPRISED,FEMALE,28.333333333333332,0,3,0,0,14.77935004234314,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,0
HAPPY,MALE,30.111111111111114,15,18,1.9867074775975198,0,8.5638405548201657,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,1.9867074775975198
SAD,MALE,28.106382978723406,30,47,2.8091863853713637,0,9.9341011859000989,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,2.8091863853713637
FEAR,FEMALE,26,4,6,10.592715716362,0,21.207159558931988,,,dc60b0252e15d,2023-09-13 00:00:00,IPCNA Surco,10.592715716362
ANGRY,FEMALE,29.222222222222221,2,9,2.7488842308521271,0,13.788994153340658,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.7488842308521271
SAD,FEMALE,26.588235294117645,30,51,2.135592207534327,0,5.5320808817358582,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.135592207534327
NEUTRAL,FEMALE,28.351351351351347,19,37,2.2639243221282959,0,12.085375238109279,,,d23ac55386b97,2023-09-13 00:00:00,ICPNA Lima Norte,2.2639243221282959
SURPRISED,FEMALE,27,0,1,0,0,10.104275703430176,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,0
NEUTRAL,MALE,27.816326530612244,48,98,1.6308575165271755,0,8.17605078706936,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,1.6308575165271755
FEAR,FEMALE,29.999999999999993,8,23,0.965049339289015,0,8.8720062815624718,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,0.965049339289015
DISGUST,FEMALE,23.666666666666668,3,3,2.8138410647710161,0,3.8641047080357867,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,2.8138410647710161
SAD,FEMALE,26.413793103448278,18,29,3.3999879645264666,0,7.2701955458213545,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,3.3999879645264666
ANGRY,MALE,29.833333333333332,9,18,1.5966974983994777,0,5.2292924589580965,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.5966974983994777
HAPPY,MALE,30.25,4,4,1.2918882220983505,0,3.0669789910316467,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.2918882220983505
NEUTRAL,MALE,27.739130434782606,18,23,2.40345318838954,0,6.0323876868123589,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,2.40345318838954
FEAR,FEMALE,25,2,5,0.93158774077892315,0,2.4609514832496644,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,0.93158774077892315
ANGRY,FEMALE,29.733333333333334,4,15,3.1463624462485313,0,12.473570052782696,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,3.1463624462485313
SAD,MALE,28.066666666666677,45,135,2.8040720277155433,0,9.7234035412470483,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,2.8040720277155433
SURPRISED,FEMALE,28.72727272727273,4,22,1.3512459612554972,0,10.915549920363858,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,1.3512459612554972
,,0,89,41240,0.79388376219172807,20,8.99070694159506,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,0.79388376219172807
HAPPY,MALE,30.285714285714285,3,7,4.77140411734581,0,11.206142136028834,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,4.77140411734581
ANGRY,FEMALE,29,3,5,1.6433013114146888,0,4.7120976448059082,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.6433013114146888
SAD,MALE,27.444444444444443,14,36,1.4913376552008448,0,6.6776534070571261,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.4913376552008448
ANGRY,MALE,29.261538461538468,12,65,1.893685781552146,0,11.555780610671409,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,1.893685781552146
NEUTRAL,FEMALE,25.200000000000003,8,10,2.4373424682352276,0,4.9478701710700985,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,2.4373424682352276
FEAR,MALE,28.333333333333336,9,15,1.5993260355666279,0,3.7005940119425453,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.5993260355666279
FEAR,MALE,30.760683760683758,12,117,0.78596723203857755,0,11.446933820716335,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,0.78596723203857755
SURPRISED,MALE,26.969696969696979,10,66,1.4384170599902666,0,11.001767347256347,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,1.4384170599902666
DISGUST,MALE,28.8,1,5,0.31616879627108574,0,5.4642630100250242,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,0.31616879627108574
SAD,FEMALE,26.916666666666668,42,72,3.7028880578877987,0,10.192466211815676,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,3.7028880578877987
SURPRISED,MALE,30.5,2,6,0.577387402455012,0,1.9081673224767048,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,0.577387402455012
,,0,200,34336,1.4369192675299127,151,9.5401630494535379,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,1.4369192675299127
HAPPY,FEMALE,26.25,4,4,2.8616039752960205,0,8.2220683395862579,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,2.8616039752960205
HAPPY,FEMALE,24.75,6,8,1.8196403575129807,0,3.267323836684227,,,dc60b0252e15d,2023-09-14 00:00:00,IPCNA Surco,1.8196403575129807
NEUTRAL,FEMALE,27.370370370370377,15,27,2.3892964559296765,0,6.4309188701488367,,,d23ac55386b97,2023-09-14 00:00:00,ICPNA Lima Norte,2.3892964559296765
SAD,FEMALE,23.133333333333336,9,15,2.0461154007352889,0,4.5046005129814146,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,2.0461154007352889
ANGRY,FEMALE,23.5,3,6,1.3459949791431427,0,3.8625958363215132,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,1.3459949791431427
FEAR,FEMALE,29.233333333333334,10,30,3.8270256919296166,0,16.156518636147183,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,3.8270256919296166
SURPRISED,MALE,28.127272727272729,12,55,1.4961206655949353,0,12.26818876916712,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,1.4961206655949353
DISGUST,MALE,30,1,1,1.0741204023361206,0,5.6090168952941895,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,1.0741204023361206
NEUTRAL,MALE,29.064220183486235,57,109,3.4684945195178063,0,14.004726823863635,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,3.4684945195178063
SAD,MALE,25.562500000000004,16,32,1.4490834452832737,0,7.97791064158082,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,1.4490834452832737
ANGRY,MALE,28.85,11,20,2.5779563784599304,0,7.1247939467430115,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,2.5779563784599304
SURPRISED,FEMALE,25.714285714285715,6,21,4.7986517482333717,0,18.37694720711027,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,4.7986517482333717
DISGUST,MALE,27,1,3,2.4534794203937054,0,4.7352505922317505,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.4534794203937054
NEUTRAL,FEMALE,26.682539682539684,42,63,4.1629639641883278,0,10.610802991995737,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,4.1629639641883278
NEUTRAL,MALE,27.178571428571427,25,28,4.6824333871956219,0,12.258384713104792,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,4.6824333871956219
HAPPY,FEMALE,25.434782608695652,12,23,2.2378382045361729,0,6.5160202798636071,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.2378382045361729
FEAR,FEMALE,28.444444444444443,6,9,4.950698422534126,0,12.616602447297838,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,4.950698422534126
DISGUST,FEMALE,13,0,1,0.33739632368087769,0,1.5598665475845337,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,0.33739632368087769
SURPRISED,MALE,28,1,9,0.43403232097625727,0,4.1909583277172509,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,0.43403232097625727
HAPPY,FEMALE,20.5,2,2,3.541875958442688,0,5.6122126579284668,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,3.541875958442688
FEAR,MALE,29.222222222222221,7,18,0.51302976453942917,0,4.0652498205502825,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,0.51302976453942917
NEUTRAL,FEMALE,27.307692307692307,10,13,2.5254027371605239,0,7.69980251789093,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,2.5254027371605239
ANGRY,FEMALE,29,11,26,4.685660645365715,0,23.622180617772617,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,4.685660645365715
SAD,MALE,28.37037037037037,73,162,2.9239449025087421,0,12.352183202902477,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.9239449025087421
,,0,262,34143,2.233409953044605,18,10.295937524259422,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,2.233409953044605
ANGRY,MALE,28.212765957446809,24,94,2.1697180388638611,0,14.557273668177585,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.1697180388638611
HAPPY,MALE,24,1,1,1.7708988189697266,0,4.7124428749084473,,,dc60b0252e15d,2023-09-15 00:00:00,IPCNA Surco,1.7708988189697266
,,0,423,39072,2.1461743393464854,206,9.1550503028796584,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.1461743393464854
SAD,FEMALE,25.541095890410954,92,146,5.1497648723658411,0,11.273227913330675,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,5.1497648723658411
FEAR,MALE,29.835616438356162,26,73,2.5761813361589851,0,18.602844157447553,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,2.5761813361589851
HAPPY,MALE,29.378378378378375,19,37,3.78784079841959,0,8.4476519855293084,,,d23ac55386b97,2023-09-15 00:00:00,ICPNA Lima Norte,3.78784079841959
ANGRY,FEMALE,27.5625,20,32,3.5800304859876633,0,14.825237415730953,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,3.5800304859876633
HAPPY,MALE,29.238095238095241,27,42,4.1082973526790738,0,16.214611819812227,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,4.1082973526790738
DISGUST,MALE,33,1,8,0.792953372001648,0,9.243642270565033,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,0.792953372001648
SAD,MALE,28.528528528528508,135,333,3.9625430727566791,0,17.607457222523273,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.9625430727566791
NEUTRAL,FEMALE,25.62962962962963,22,27,3.8755796427528075,0,21.018013662762108,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,3.8755796427528075
DISGUST,MALE,32.666666666666671,1,3,14.235074043273926,0,16.285706520080566,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,14.235074043273926
SURPRISED,MALE,28.346938775510203,15,49,5.47342777326703,0,19.378459516836671,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,5.47342777326703
NEUTRAL,MALE,30.362903225806445,124,248,5.7295068816104715,0,18.0180365491298,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,5.7295068816104715
DISGUST,FEMALE,24,0,2,0,0,3.8636752367019653,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,0
SURPRISED,FEMALE,29.599999999999998,2,5,5.899519681930542,0,15.108497381210325,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,5.899519681930542
SAD,FEMALE,26.15748031496063,60,127,3.1228909660795972,0,10.608109568047711,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.1228909660795972
ANGRY,MALE,30.33054393305439,68,239,4.3405115015880025,0,19.088366648891487,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,4.3405115015880025
ANGRY,MALE,28.852272727272727,42,88,5.0287813956087319,0,21.208933968435637,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,5.0287813956087319
ANGRY,FEMALE,29.321428571428577,17,56,2.9401945788413282,0,14.229198511157721,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,2.9401945788413282
NEUTRAL,FEMALE,27.771929824561408,36,57,3.9372737292539,0,14.611798648248639,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.9372737292539
DISGUST,FEMALE,31.2,0,5,0.26355186104774475,0,6.3811218738555908,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,0.26355186104774475
HAPPY,FEMALE,25.5,3,4,4.811101158459981,0,7.3609032034873962,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,4.811101158459981
HAPPY,FEMALE,25.333333333333336,6,15,3.9266851428482266,0,10.301037224133809,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.9266851428482266
SAD,MALE,27.46913580246914,45,81,3.7985916098269326,0,16.716841649861983,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,3.7985916098269326
,,0,599,31279,4.5090008692623389,42,11.791108697347914,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,4.5090008692623389
SURPRISED,MALE,28.166666666666668,5,12,4.11429141674723,0,13.468209683895113,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,4.11429141674723
FEAR,MALE,30.530303030303028,55,198,3.5034068412655444,0,20.878751961269757,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.5034068412655444
SAD,FEMALE,24.512195121951216,28,41,2.9638177333665743,0,12.725790552976655,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,2.9638177333665743
FEAR,FEMALE,26.500000000000004,7,14,3.7904730379581451,0,18.267640173435208,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,3.7904730379581451
,,0,863,57747,3.1741530197839847,304,9.2913472179753924,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.1741530197839847
FEAR,FEMALE,31.566037735849058,20,53,2.8496356601161614,0,12.058755222356542,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,2.8496356601161614
HAPPY,MALE,32.666666666666664,2,3,1.2661108399430911,0,20.27815055847168,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,1.2661108399430911
FEAR,MALE,31.462962962962965,23,54,3.0772644568766863,0,16.253271671356977,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,3.0772644568766863
SURPRISED,FEMALE,27.666666666666668,7,15,3.3780650198459625,0,13.049855550130211,,,d23ac55386b97,2023-09-16 00:00:00,ICPNA Lima Norte,3.3780650198459625
NEUTRAL,MALE,30.189655172413794,34,58,4.1970255307691247,0,18.711273445137614,,,dc60b0252e15d,2023-09-16 00:00:00,IPCNA Surco,4.1970255307691247
,,0,0,48667,0,,8.3730369385448871,,,d23ac55386b97,2023-09-17 00:00:00,ICPNA Lima Norte,0
,,0,0,22109,0,,10.693022678234545,,,dc60b0252e15d,2023-09-17 00:00:00,IPCNA Surco,0
ANGRY,FEMALE,23.75,2,12,1.0148857682943344,0,2.8701968789100647,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.0148857682943344
DISGUST,MALE,27.5,2,6,0.80118190646171572,0,13.359288314978281,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,0.80118190646171572
,,0,195,45981,1.6455295767095515,165,6.7930723529390509,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.6455295767095515
HAPPY,MALE,26.65,10,20,1.101957365994652,0,4.27290253341198,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.101957365994652
ANGRY,FEMALE,28.44,4,25,1.1764822966522639,0,8.8500455665588369,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.1764822966522639
FEAR,FEMALE,28.285714285714288,5,14,1.3449099594727159,0,2.9760934710502625,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.3449099594727159
SURPRISED,FEMALE,35.5,0,2,0,0,5.1309359073638916,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,0
HAPPY,FEMALE,26.625,4,8,0.7288392186164856,0,2.7090351134538651,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,0.7288392186164856
DISGUST,MALE,30.5,1,2,1.3829529285430908,0,6.3030160665512085,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.3829529285430908
SAD,FEMALE,24.051282051282051,14,39,1.0242811675976824,0,3.9408125021518812,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.0242811675976824
FEAR,FEMALE,27.90625,4,32,1.9561005451462488,0,7.48540398105979,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.9561005451462488
SAD,MALE,27.511111111111109,24,45,1.5917002764163595,0,4.0514537149005472,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.5917002764163595
SAD,FEMALE,26.279661016949149,54,118,2.1283061745128151,0,7.7612631002725179,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,2.1283061745128151
NEUTRAL,FEMALE,25.2,20,30,1.476803657633287,0,4.9253951787948616,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.476803657633287
FEAR,MALE,26.90909090909091,5,22,1.7201791789382697,0,3.7985164658589796,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.7201791789382697
ANGRY,MALE,27.990654205607473,21,107,2.1745378481490274,0,13.106289990037398,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,2.1745378481490274
SURPRISED,MALE,27.45,6,20,0.82265650294721127,0,4.7750958919525148,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,0.82265650294721127
