timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-01 00:00:00,La Molina,d2acaa080a65a,FEAR,MALE,,,113,28.36283185840708,0.85716445135826969,0.85716445135826969,3.9165926111482956,23,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,NEUTRAL,MALE,,,211,25.521327014218013,1.8066079305828286,1.8066079305828286,5.4728382458619027,145,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,SURPRISED,MALE,,,90,26.499999999999993,0.98948426953141122,0.98948426953141122,4.6442288531197455,36,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SAD,MALE,,,72,27.069444444444446,2.919554368534591,2.919554368534591,10.605695280763836,53,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,DISGUST,MALE,,,18,32,0.319579666480422,0.319579666480422,2.725572042995029,1,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,SAD,MALE,,,376,24.664893617021271,1.5333184002602633,1.5333184002602633,4.563612140873647,177,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,FEAR,FEMALE,,,64,21.71875,1.507760280613289,1.507760280613289,4.120601212605834,30,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,ANGRY,MALE,,,233,26.557939914163089,1.2798882210318812,1.2798882210318812,4.531093390458647,94,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,HAPPY,MALE,,,14,28.928571428571431,4.8629756551235914,4.8629756551235914,14.574623614549637,7,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,SURPRISED,FEMALE,,,46,25.782608695652176,1.0639147334458197,1.0639147334458197,3.727178234121074,17,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,,,,,66594,0,1.9234752549957843,1.9234752549957843,8.77640589429022,346,20
2023-08-01 00:00:00,La Molina,d2acaa080a65a,FEAR,FEMALE,,,103,27.407766990291254,0.721552091099474,0.721552091099474,2.4288966268011674,23,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,HAPPY,MALE,,,2,27,0.074192160740494728,0.074192160740494728,8.1745023131370544,0,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,NEUTRAL,FEMALE,,,1,24,0.2911163866519928,0.2911163866519928,1.2237045764923096,0,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SAD,MALE,,,96,23.166666666666668,0.77754088863730431,0.77754088863730431,5.660126983498535,29,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,ANGRY,FEMALE,,,150,27.506666666666664,0.56988799794306688,0.56988799794306688,2.345283054510753,23,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,ANGRY,FEMALE,,,54,26.518518518518519,4.3573155331870783,4.3573155331870783,9.0239593121740569,41,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,HAPPY,FEMALE,,,18,28.166666666666664,5.4757373332977286,5.4757373332977286,10.044329928027258,18,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,NEUTRAL,FEMALE,,,61,25.737704918032787,0.95433809444671736,0.95433809444671736,3.85738977447885,20,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,SURPRISED,MALE,,,58,25,0.635351062566042,0.635351062566042,2.2014709721351493,8,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,SURPRISED,FEMALE,,,12,22.333333333333336,0.53327637207176948,0.53327637207176948,2.5742871065934496,4,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,ANGRY,FEMALE,,,10,25.6,0.84609797596931458,0.84609797596931458,3.5542872786521915,4,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,NEUTRAL,MALE,,,89,27.786516853932579,6.6099123268187787,6.6099123268187787,15.162225116504708,68,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,ANGRY,MALE,,,400,29.150000000000027,0.79241881136679,0.79241881136679,3.2248010440170756,61,0
