uuid;name;day;start_hour;end_hour;visits
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;11:00:00;12:00:00;138.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;12:00:00;13:00:00;147.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;13:00:00;14:00:00;150.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;14:00:00;15:00:00;182.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;15:00:00;16:00:00;189.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;16:00:00;17:00:00;210.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;17:00:00;18:00:00;265.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;18:00:00;19:00:00;288.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;19:00:00;20:00:00;294.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;20:00:00;21:00:00;285.0
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;2022-11-13;21:00:00;22:00:00;232.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;10:00:00;11:00:00;321.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;11:00:00;12:00:00;391.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;12:00:00;13:00:00;395.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;13:00:00;14:00:00;379.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;14:00:00;15:00:00;473.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;15:00:00;16:00:00;406.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;16:00:00;17:00:00;415.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;17:00:00;18:00:00;474.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;18:00:00;19:00:00;504.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;19:00:00;20:00:00;424.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;20:00:00;21:00:00;360.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-07;21:00:00;22:00:00;263.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;10:00:00;11:00:00;336.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;11:00:00;12:00:00;389.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;12:00:00;13:00:00;399.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;13:00:00;14:00:00;427.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;14:00:00;15:00:00;528.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;15:00:00;16:00:00;452.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;16:00:00;17:00:00;443.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;17:00:00;18:00:00;471.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;18:00:00;19:00:00;532.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;19:00:00;20:00:00;384.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;20:00:00;21:00:00;358.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-08;21:00:00;22:00:00;245.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;10:00:00;11:00:00;332.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;11:00:00;12:00:00;415.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;12:00:00;13:00:00;427.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;13:00:00;14:00:00;419.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;14:00:00;15:00:00;520.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;15:00:00;16:00:00;422.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;16:00:00;17:00:00;436.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;17:00:00;18:00:00;495.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;18:00:00;19:00:00;521.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;19:00:00;20:00:00;415.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;20:00:00;21:00:00;397.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-09;21:00:00;22:00:00;256.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;10:00:00;11:00:00;339.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;11:00:00;12:00:00;417.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;12:00:00;13:00:00;408.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;13:00:00;14:00:00;409.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;14:00:00;15:00:00;493.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;15:00:00;16:00:00;432.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;16:00:00;17:00:00;392.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;17:00:00;18:00:00;460.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;18:00:00;19:00:00;545.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;19:00:00;20:00:00;390.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;20:00:00;21:00:00;366.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-10;21:00:00;22:00:00;238.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;10:00:00;11:00:00;315.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;11:00:00;12:00:00;465.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;12:00:00;13:00:00;452.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;13:00:00;14:00:00;437.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;14:00:00;15:00:00;486.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;15:00:00;16:00:00;388.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;16:00:00;17:00:00;461.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;17:00:00;18:00:00;544.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;18:00:00;19:00:00;571.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;19:00:00;20:00:00;470.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;20:00:00;21:00:00;391.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-11;21:00:00;22:00:00;250.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;10:00:00;11:00:00;268.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;11:00:00;12:00:00;319.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;12:00:00;13:00:00;414.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;13:00:00;14:00:00;384.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;14:00:00;15:00:00;353.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;15:00:00;16:00:00;339.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;16:00:00;17:00:00;315.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;17:00:00;18:00:00;442.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;18:00:00;19:00:00;577.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;19:00:00;20:00:00;470.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;20:00:00;21:00:00;438.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-12;21:00:00;22:00:00;254.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;10:00:00;11:00:00;14.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;11:00:00;12:00:00;354.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;12:00:00;13:00:00;588.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;13:00:00;14:00:00;545.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;14:00:00;15:00:00;382.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;15:00:00;16:00:00;317.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;16:00:00;17:00:00;337.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;17:00:00;18:00:00;422.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;18:00:00;19:00:00;424.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;19:00:00;20:00:00;414.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;20:00:00;21:00:00;350.0
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;2022-11-13;21:00:00;22:00:00;284.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;10:00:00;11:00:00;214.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;11:00:00;12:00:00;211.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;12:00:00;13:00:00;241.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;13:00:00;14:00:00;241.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;14:00:00;15:00:00;232.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;15:00:00;16:00:00;226.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;16:00:00;17:00:00;225.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;17:00:00;18:00:00;278.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;18:00:00;19:00:00;333.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;19:00:00;20:00:00;309.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;20:00:00;21:00:00;268.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-07;21:00:00;22:00:00;8.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;10:00:00;11:00:00;263.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;11:00:00;12:00:00;244.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;12:00:00;13:00:00;268.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;13:00:00;14:00:00;265.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;14:00:00;15:00:00;258.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;15:00:00;16:00:00;221.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;16:00:00;17:00:00;212.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;17:00:00;18:00:00;252.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;18:00:00;19:00:00;282.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;19:00:00;20:00:00;303.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;20:00:00;21:00:00;288.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-08;21:00:00;22:00:00;12.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;10:00:00;11:00:00;309.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;11:00:00;12:00:00;395.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;12:00:00;13:00:00;447.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;13:00:00;14:00:00;436.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;14:00:00;15:00:00;347.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;15:00:00;16:00:00;246.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;16:00:00;17:00:00;254.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;17:00:00;18:00:00;304.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;18:00:00;19:00:00;377.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;19:00:00;20:00:00;429.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;20:00:00;21:00:00;390.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-09;21:00:00;22:00:00;19.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;10:00:00;11:00:00;243.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;11:00:00;12:00:00;210.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;12:00:00;13:00:00;240.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;13:00:00;14:00:00;260.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;14:00:00;15:00:00;256.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;15:00:00;16:00:00;212.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;16:00:00;17:00:00;236.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;17:00:00;18:00:00;280.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;18:00:00;19:00:00;290.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;19:00:00;20:00:00;300.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;20:00:00;21:00:00;240.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-10;21:00:00;22:00:00;11.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;10:00:00;11:00:00;231.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;11:00:00;12:00:00;247.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;12:00:00;13:00:00;253.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;13:00:00;14:00:00;227.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;14:00:00;15:00:00;242.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;15:00:00;16:00:00;278.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;16:00:00;17:00:00;238.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;17:00:00;18:00:00;304.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;18:00:00;19:00:00;345.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;19:00:00;20:00:00;425.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;20:00:00;21:00:00;404.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-11;21:00:00;22:00:00;30.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;10:00:00;11:00:00;274.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;11:00:00;12:00:00;356.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;12:00:00;13:00:00;547.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;13:00:00;14:00:00;653.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;14:00:00;15:00:00;642.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;15:00:00;16:00:00;424.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;16:00:00;17:00:00;514.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;17:00:00;18:00:00;643.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;18:00:00;19:00:00;690.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;19:00:00;20:00:00;698.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;20:00:00;21:00:00;538.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-12;21:00:00;22:00:00;346.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;10:00:00;11:00:00;352.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;11:00:00;12:00:00;428.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;12:00:00;13:00:00;600.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;13:00:00;14:00:00;612.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;14:00:00;15:00:00;489.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;15:00:00;16:00:00;388.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;16:00:00;17:00:00;432.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;17:00:00;18:00:00;534.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;18:00:00;19:00:00;636.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;19:00:00;20:00:00;510.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;20:00:00;21:00:00;312.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;2022-11-13;21:00:00;22:00:00;33.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;10:00:00;11:00:00;1557.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;11:00:00;12:00:00;1747.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;12:00:00;13:00:00;1973.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;13:00:00;14:00:00;2091.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;14:00:00;15:00:00;2156.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;15:00:00;16:00:00;2024.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;16:00:00;17:00:00;1946.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;17:00:00;18:00:00;2186.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;18:00:00;19:00:00;2191.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;19:00:00;20:00:00;2096.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;20:00:00;21:00:00;1454.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-07;21:00:00;22:00:00;699.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;10:00:00;11:00:00;1534.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;11:00:00;12:00:00;1722.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;12:00:00;13:00:00;2009.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;13:00:00;14:00:00;2046.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;14:00:00;15:00:00;2335.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;15:00:00;16:00:00;2051.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;16:00:00;17:00:00;1989.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;17:00:00;18:00:00;2147.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;18:00:00;19:00:00;2219.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;19:00:00;20:00:00;2021.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;20:00:00;21:00:00;1489.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-08;21:00:00;22:00:00;645.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;10:00:00;11:00:00;1526.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;11:00:00;12:00:00;1852.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;12:00:00;13:00:00;1866.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;13:00:00;14:00:00;2071.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;14:00:00;15:00:00;2187.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;15:00:00;16:00:00;1973.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;16:00:00;17:00:00;1822.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;17:00:00;18:00:00;1938.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;18:00:00;19:00:00;2107.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;19:00:00;20:00:00;2029.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;20:00:00;21:00:00;1518.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-09;21:00:00;22:00:00;734.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;10:00:00;11:00:00;1504.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;11:00:00;12:00:00;1762.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;12:00:00;13:00:00;2023.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;13:00:00;14:00:00;2110.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;14:00:00;15:00:00;2338.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;15:00:00;16:00:00;2133.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;16:00:00;17:00:00;2150.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;17:00:00;18:00:00;2293.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;18:00:00;19:00:00;2216.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;19:00:00;20:00:00;2078.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;20:00:00;21:00:00;1507.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-10;21:00:00;22:00:00;759.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;10:00:00;11:00:00;1550.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;11:00:00;12:00:00;2038.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;12:00:00;13:00:00;2113.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;13:00:00;14:00:00;2041.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;14:00:00;15:00:00;2278.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;15:00:00;16:00:00;2345.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;16:00:00;17:00:00;2477.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;17:00:00;18:00:00;2540.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;18:00:00;19:00:00;2889.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;19:00:00;20:00:00;2550.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;20:00:00;21:00:00;1884.0
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2022-11-11;21:00:00;22:00:00;980.0
